0,1,2,3,4
1300000000.0,200000.0,140000.0,60000.0,216666666.0
273311048.12153023,1023855903.579369,3164871.408138977,63299.81663997163,290905363.885023
3960795.1506150295,1284455949.3352811,11879141.047712,87954.01494776053,531622945.36133057
37183.99749833415,1279211606.206765,20972001.05810864,142728.7574915602,761831156.9508588
289.92163349556364,1270139823.6145031,29966387.331249528,227654.3734578323,968311309.7062521
7.135952500763474,1261096233.103252,38857219.587246396,342388.18761526997,1153157455.8548696
5.1718494488453395,1252116757.330812,47645352.7026779,486586.3032170736,1318440882.3130062
5.033899466059349,1243201217.1673663,56331687.9921089,659907.8053981923,1466037259.650349
4.927089641581819,1234349159.1507628,64917120.00906104,862014.7738847085,1597643673.4108574
4.837863542881571,1225560131.2764852,73402536.20569465,1092572.259377986,1714795613.263299
4.763255668633962,1216833684.7478268,81788816.98426776,1351248.2598894294,1818882353.6687827
4.700959656072902,1208169373.9631028,90076835.75008133,1637713.6974876116,1911160860.9542427
4.649128223060892,1199566756.4930396,98267458.96458606,1951642.3949961856,1992768387.8151982
4.606263570210866,1191025393.0582988,106361546.1979426,2292711.0529337777,2064733866.1225998
4.571138001045762,1182544847.5071063,114359950.18126914,2660599.226596962,2127988216.5556946
4.54273535616982,1174124686.7930539,122263516.85840335,3054989.3033590596,2183373675.680858
4.5202071378028075,1165764480.9530745,130073085.43724264,3475566.4801577227,2231652235.275338
4.502839185993501,1157463803.0854394,137789488.44096038,3922018.7410464953,2273513281.2000685
4.49002605386358,1149222229.32805,145413551.75853235,4394036.835046883,2309580501.9933505
4.481251087882819,1141039338.836669,152946094.69534627,4891314.253978384,2340418144.0157375
4.476070728756103,1132914713.7639475,160387930.0220367,5413547.211039822,2366536660.617765
4.474102113907429,1124847939.236913,167739864.02662364,5960434.618027935,2388397850.133046
4.475013103484285,1116838603.3374336,175002696.5601271,6531678.065283816,2406419462.2364144
4.478514260485238,1108886297.0797706,182177221.0884928,7126981.799025094,2420979410.4488997
4.484352276320858,1100990614.3905401,189264224.73922324,7746052.700893423,2432419552.478626
4.49230463009094,1093151152.087246,196264488.35109103,8388600.266232126,2441049130.0194545
4.5021752054978545,1085367509.884119,203178786.47023854,9054336.602596927,2447147836.1322246
4.513790432676689,1077639290.2498107,210007887.63432297,9742976.320653144,2450968743.691487
4.5269966079523,1069966098.714706,216752553.7850429,10454236.749686224,2452740597.8415666
4.541656755998571,1062347543.3208816,223413541.34018984,11187837.536056057,2452670481.110952
4.557649030897552,1054783234.9565879,229991600.55316624,11943500.87858529,2450945626.232332
4.574864403979886,1047272787.5963771,236487475.05942628,12720951.69273715,2447735225.1959186
4.593205288588239,1039815817.5821849,242901903.2699152,13519917.09175555,2443192457.895338
4.612584263769186,1032411944.1695259,249235617.32575935,14340126.770598851,2437455767.3582335
4.632922747724712,1025060789.2400506,255489343.6591598,15181312.795595594,2430650365.6734276
4.654149965089646,1017761977.3148571,261663802.97493982,16043209.6083993,2422889478.011984
4.676202271340063,1010515136.0641154,267759709.28070557,16925554.380000226,2414275340.0764046
4.6990221358022755,1003319895.1517605,273777772.110942,17828086.188581206,2404900558.464239
4.722557837093876,996175887.1481165,279718694.7842526,18750546.658083875,2394848784.50214
4.746762373146214,989082747.2694731,285583174.9074594,19692679.770766,2384195597.8040233
4.771593326420023,982040113.47682,291371904.19818604,20654231.927726682,2373009294.861569
4.797012443721487,975047625.927791,297085569.5393479,21634951.559342176,2361351674.4112096
4.8229848645831215,968104927.6632211,302724851.6700697,22634589.604132023,2349278492.1833434
4.849479059855366,961211664.2939922,308290425.7972808,23652899.27918867,2336840137.120731
4.8764666261796625,954367483.370119,313782962.80258703,24689635.637133423,2324082206.8825994
4.903921551719461,947572036.0497175,319203126.069294,25744556.723046493,2311045732.5033913
4.931820327414009,940824975.0524187,324551575.3882781,26817422.144248094,2297767882.035662
4.960141733240467,934125955.5406114,329828965.28347975,27907993.680501327,2284282200.87934
4.988866506869998,927474635.748748,335035943.833243,29016035.706592895,2270618932.7560315
5.017976973680353,920870675.9100795,340173154.70171666,30141314.45530565,2256805376.920348
5.047457265125426,914313739.0868353,345241235.58211213,31283598.57631273,2242866142.470618
5.077293056405372,907803489.9795324,350240820.455659,32442658.314435367,2228823479.0628724
5.107471200010891,901339595.9559702,355172537.6461876,33618266.21458385,2214697415.0837626
5.137979888186012,894921728.5428971,360037007.0227536,34810198.12614873,2200505917.5302176
5.168808423301319,888549558.5156866,364834849.2645653,36018229.85330587,2186265323.0679154
5.199947091234434,882222760.8373711,369566676.553158,37242140.51562646,2171990254.4413486
5.231387123780799,875941012.2281702,374233097.16181725,38481710.88734406,2157693895.7343373
5.263120633135132,869703990.7442186,378834716.24568695,39736723.11363463,2143388130.5325124
5.295140441938022,863511382.3005259,383372123.61330754,41006965.09946538,2129083475.1312497
5.327440097279988,857362866.3307698,387845920.642364,42292220.836100794,2114789636.5062425
5.360013970989213,851258129.8450515,392256693.90469754,43592279.875896916,2100515174.1317704
5.392856645400984,845196862.4096564,396605024.59701353,44906933.939634286,2086267755.8641655
5.425963751930842,839178752.7377341,400891494.93939716,46235974.61713589,2072054336.4325333
5.459330845295669,833203493.851019,405116678.49398607,47579196.843887754,2057881076.59605
5.492954451957388,827270781.8771079,409281142.4549652,48936398.06467629,2043753479.8576496
5.526831127451001,821380312.3816166,413385454.4845971,50307375.796520285,2029676502.0214312
5.5609580924016,815531787.138808,417430170.0958497,51691932.12616774,2015654499.2047682
5.595332729543001,809724904.6620412,421415850.31977934,53089867.40406993,2001691433.6878364
5.629952834822447,803959369.7365733,425343043.92374843,54500986.5897521,1987790756.8760052
5.664816390582141,798234887.5942581,429212298.27486324,55925095.37632382,1973955544.652048
5.699921786240702,792551166.0690582,433024155.3633531,57362001.59133056,1960188522.3800247
5.7352676064534664,786907914.9303035,436779153.02313805,58811514.7707352,1946492091.8855927
5.770852596843591,781304845.8510668,440477825.04543674,60273446.09585272,1932868385.3866813
5.806675747639005,775741672.736031,444120700.48455304,61747608.67515561,1919319241.1221385
5.842736290294615,770218111.6279706,447708303.85925835,63233817.4613017,1905846245.1285849
5.8790336168248984,764733880.5179759,451241155.55844116,64731889.085076675,1892450782.4265182
5.9155672428032195,759288699.3403765,454719771.85413533,66241641.84927836,1879134055.1982758
5.952336833404803,753882290.0141017,458144664.8158328,67762895.76281357,1865897091.714821
5.9893422037052835,748514376.4557644,461516342.28491956,69295472.5502988,1852740758.8504047
6.026583293024071,743184684.5608792,464835307.9169655,70839195.63397679,1839665779.3186567
6.064060151242686,737892942.1793364,468102061.23597425,72393890.11085212,1826672747.2464154
6.101772935967718,732638879.0966367,471317097.67655724,73959382.73468453,1813762141.2642877
6.139721904717401,727422227.0281001,474480908.5972904,75535501.91016918,1800934330.092656
6.177907401391296,722242719.5906013,477593981.34456325,77122077.66556409,1788189593.587995
6.216329858272351,717100092.298685,480656799.26225567,78718941.64823477,1775528126.8765075
6.254989776713819,711994082.5479646,483669841.7294937,80325927.10838108,1762950050.3706167
6.293887734093872,706924429.610082,486633584.1720389,81942868.89415361,1750455411.8739629
6.333024372795831,701890874.6126554,489548498.1081264,83569603.43181875,1738044198.7953835
6.37240040105166,696893160.5253985,492415051.1798584,85205968.71228662,1725716343.337731
6.412016576218633,691931032.146191,495233707.18511254,86851804.2772818,1713471730.5910668
6.451873697113583,687004236.086754,498004926.10992646,88506951.20545085,1701310202.1253219
6.491972619270951,682112520.7665957,500729164.14231294,90171252.10639213,1689231556.7606473
6.532314238572888,677255636.3931408,503406873.71750206,91844551.10113987,1677235560.2642028
6.572899508731229,672433334.9585923,506038503.524971,93526693.81916998,1665321941.7147815
6.613729410380483,667645370.2189438,508624498.55624586,95217527.37777436,1653490403.2437503
6.6548049636772175,662891497.6854364,511165300.12426835,96916900.37373465,1641740620.7043362
6.696127214185826,658171474.6077248,513661345.90165305,98624662.86684269,1630072248.5442028
6.73769724150007,653485059.9649825,516113069.9409008,100340666.37119447,1618484921.849137
6.779516170769095,648832014.4518282,518520902.70622975,102064763.84152985,1606978256.578971
6.821585137739663,644212100.4655457,520885271.10273886,103796809.66063063,1595551856.0117977
6.863905287867618,639625082.0971915,523206598.49634224,105536659.63082589,1584205306.1193829
6.906477807416307,635070725.115582,525485304.7503053,107284170.9582059,1572938183.8166277
6.949303945300717,630548796.9594027,527721806.2429111,109039202.24510133,1561750052.4740925
6.992384943189372,626059066.722258,529916515.9015099,110801613.47539228,1550640467.9006867
7.035722020080021,621601305.14257,532069843.2252557,112571266.00478852,1539608976.3251715
7.079316444829846,617175284.5910174,534182194.31366706,114348022.54852206,1528655117.9737842
7.12316952346751,612780779.0590754,536253971.8924494,116131747.1702988,1517778426.7486053
7.167282555421494,608417564.1471834,538285575.3403881,117922305.27071422,1506978432.2637863
7.211656859665486,604085417.0540034,540277400.7134985,119719563.57693854,1496254659.352168
7.256293779427129,599784116.5638288,542229840.7736485,121523390.13038504,1485606630.50545
7.301194692984588,595513443.0370306,544143285.0099772,123333654.27758333,1475033864.3209426
7.346360981149293,591273178.3969647,546018119.668649,125150226.65736298,1464535878.36939
7.3917939930664565,587063106.1207155,547854727.7735845,126972979.19202654,1454112187.5892665
7.437495119176528,582883011.2263594,549653489.1553802,128801785.07490152,1443762306.5310965
7.483465806620729,578732680.2633982,551414780.4727422,130636518.76121171,1433485748.521666
7.529707479871251,574611901.3006022,553138975.2400624,132477055.95621546,1423282027.0019562
7.576221544998793,570520463.9163394,554826443.8490797,134323273.60598361,1413150655.1623685
7.623009446738156,566458159.1854613,556477553.5985963,136175049.88462734,1403091147.0028603
7.670072668147756,562424779.6757737,558092668.7022659,138032264.19102284,1393103016.7909033
7.717412679211158,558420119.4239302,559672150.3430717,139894797.1254485,1383185780.300264
7.7650309335517615,554443973.9367788,561216356.6700888,141762530.49103907,1373338953.929769
7.812928937476646,550496140.179324,562725642.8258926,143635347.28196257,1363562056.2873733
7.861108187259703,546576416.5414379,564200361.0210466,145513131.65172917,1353854606.8658767
7.9095702037786335,542684602.8892993,565640860.4187953,147395768.96231967,1344216127.1577275
7.958316504265697,538820500.4726306,567047487.3434044,149283145.69528028,1334646140.645392
8.00734861795559,534983911.98677295,568420585.1406717,151175149.5112724,1325144172.434011
8.056668087135149,531174641.5370131,569760494.2581233,153071669.21582335,1315709749.7719913
8.10627645943746,527392494.57765514,571067552.3819736,154972594.70084065,1306342402.7234492
8.156175294540898,523637278.03021234,572342094.1714066,156877817.05809444,1297041662.6309464
8.206366164269804,519908800.0804939,573584451.7145922,158787228.3845228,1287807064.6565995
8.25685064764514,516206870.40051544,574794954.030077,160700721.9950765,1278638145.0974126
8.307630330332735,512531299.83721155,575973927.7656931,162618192.12454918,1269534444.399589
8.358706811009553,508881900.76973784,577121696.3966304,164539534.2695968,1260495504.13502
8.410081697327692,505258486.9227893,578238580.6443881,166464645.01006874,1251520868.5269682
8.46175660118999,501660873.14273053,579324898.9787552,168393421.7950763,1242610085.7561076
8.51373314621854,498088875.750615,580380966.8261707,170325763.2803935,1233762705.8166173
8.566012966107044,494542312.464259,581407096.7444668,172261569.25398144,1224978280.9850726
8.618597702072535,491021002.0918065,582403599.1096087,174200740.34344727,1216256367.3129036
8.67148900430936,487524764.7727069,583370781.5757078,176143178.24605066,1207596523.5019011
8.724688532418405,484053422.1157616,584308948.7657306,178088785.86043033,1198998310.2961323
8.778197954208842,480606796.8209228,585218403.1184436,180037466.92603216,1190461291.883036
8.832018945997987,477184712.77454096,586099444.6750807,181989126.11394376,1181985035.5179634
8.886153193678608,473786995.37752473,586952370.3449699,183943669.33936647,1173569110.6359603
8.940602391589184,470413471.1449077,587777474.8013798,185901003.38052782,1165213089.803977
8.995368242580644,467063967.61519295,588575050.6838448,187861035.79278257,1156916548.6905253
9.050452458719953,463738313.92895174,589345387.3051381,189823675.45817184,1148679065.398044
9.105856760677835,460436340.29490805,590088771.8442847,191788832.0784259,1140500221.0238974
9.161582877799987,457157877.9208437,590805489.5003104,193756416.1098453,1132379599.5089295
9.21763254835265,453902759.5270631,591495822.3463869,195726339.24975473,1124316787.6091392
9.274007519312153,450670818.93142194,592160050.255938,197698514.04332232,1116311374.9364276
9.330709546767695,447461891.1058462,592798450.7759284,199672853.93755394,1108362953.811988
9.387740395914127,444275812.1613178,593411299.1603873,201649273.2670551,1100471119.2745879
9.445101840189512,441112419.4056146,593998868.2429909,203627687.30762902,1092635469.4389358
9.502795662108328,437971551.2568034,594561428.6287371,205608012.19537818,1084855605.159939
9.560823653379247,434853047.4045805,595099248.3326217,207590165.08053812,1077131129.7493336
9.619187614471839,431756748.5990807,595612593.2530092,209574063.92580032,1069461649.4573044
9.677889354650997,428682496.64985555,596101727.1737602,211559627.50546172,1061846773.4411833
9.736930692184542,425630134.5026943,596566911.5918193,213546775.47895622,1054286113.5441718
9.796313454657732,422599506.4539226,597008405.2368945,215535428.59548742,1046779283.898545
9.85603947827485,419590457.6538898,597426465.183938,217525508.2202066,1039325901.8063544
9.916110608357808,416602834.42918044,597821346.1309586,219516936.64188647,1031925587.1243149
9.976528699448538,413636484.2126447,598193300.5554898,221509637.00638446,1024577962.3553973
10.037295616002794,410691255.571919,598542578.6498983,223503533.34446585,1017282652.5356984
10.098413230670676,407766998.10166985,598869428.5643137,225498550.46782452,1010039285.4929129
10.159883425676227,404863562.4941124,599174096.2471938,227494614.03747967,1002847491.6218922
10.22170809255917,401980800.48947346,599456825.5557793,229491650.51691663,995706903.9240783
10.283889132202042,399118564.8721308,599717858.2646729,231489587.16845635,988617157.9926627
10.346428454757412,396276709.5100453,599957433.978751,233488352.08991492,981577891.9968891
10.409327979792945,393455089.2998051,600175790.2546552,235487874.16342166,974588746.6682272
10.4725896350814,390653560.13920957,600373162.6602284,237488083.03078893,967649365.2603393
10.53621535878245,387871978.9778404,600549784.664928,239488909.13890815,960759393.57847
10.600207098674737,385110203.78740364,600705887.70462,241490283.7127223,953918479.9481376
10.66456681169842,382368093.540518,600841701.2280165,243492138.7358216,947126275.1902153
10.729296464269888,379645508.21050286,600957452.6974669,245494406.9499977,940382432.6118993
10.794398032357472,376942308.77135575,601053367.5880194,247497021.85598317,933686607.9640374
10.859873501750554,374258357.2311488,601129669.3082802,249499917.74863923,927038459.2814828
10.925724867396745,371593516.5043573,601186579.4981682,251503029.5861227,920437647.2872055
10.991954134018657,368947650.50535065,601224317.8091571,253506293.08701408,913883835.022313
11.058563315982616,366320624.1125854,601243101.9870685,255509644.69417498,907376687.928621
11.125554437329836,363712303.16088516,601243147.8891449,257513021.56755286,900915873.8329257
11.192929533071274,361122554.5048446,601224669.3375196,259516361.6481245,894501062.7984476
11.260690647728902,358551245.92724717,601187878.3291906,261519603.56682584,888131927.265713
11.328839834525274,355998246.083974,601132985.1620569,263522686.58997807,881808142.1252896
11.397379157249656,353463424.59956187,601060198.2144274,265525550.71539083,875529384.5091827
11.466310689648612,350946652.0234274,600969724.0450292,267528136.62910548,869295333.8424413
11.535636515466413,348447799.8226636,600861767.408892,269530385.69871855,863105671.826461
11.605358728324589,345966740.4878717,600736531.0120997,271532240.0806243,856960082.4152483
11.675479432121476,343503347.2735383,600594216.1108066,273533642.4589436,850858251.8144456
11.74600074079557,341057494.385542,600435022.0773063,275534536.2350807,844799868.4525088
11.816924778435215,338629056.925237,600259146.5284524,277534865.4719511,838784622.9670452
11.888253679320036,336217910.88152325,600066785.343219,279534574.886573,832812208.1881634
11.959989587887602,333823933.1435348,599858132.6318495,281533609.86403906,826882319.190367
12.03213465877933,331447001.4922258,599633380.7546014,283531916.4495694,820994653.2701045
12.104691057110019,329086994.53240407,599392720.4804597,285529441.27870625,815148909.7135041
12.177660958259057,326743791.75214607,599136340.8464615,287526131.6398222,809344790.0128943
12.25104654798504,324417273.49608046,598864429.2194597,289521935.4471605,803581997.7798694
12.324850022464773,322107320.95881677,598577171.3105356,291516801.2348032,797860238.72933
12.399073588715718,319813816.21455485,598274751.1038587,293510678.1886184,792179220.8104776
12.473719463900341,317536642.1412028,597957351.0349996,295503516.06746703,786538653.9093354
12.548789875749346,315275682.4500581,597625151.9196181,297495265.2352263,780938249.9800342
12.624287062653515,313030821.6842264,597278332.9560788,299485876.65999436,775377723.0491213
12.700213273642193,310801945.2063393,596917071.753368,301475301.9020631,769856789.1764046
12.776570768638479,308588939.2136326,596541544.2951325,303463493.1299829,764375166.4687936
12.853361818946535,306391690.7762689,596151924.8496294,305450403.16035205,758932575.1256353
12.930588705347,304210087.6360808,595748386.4371134,307435985.25310165,753528737.1594255
13.008253720006152,302044018.3873159,595331100.4084132,309420193.2966327,748163376.6341245
13.086359165956486,299893372.4141204,594900236.589507,311402981.7446941,742836219.5738579
13.164907357138848,297758039.8842761,594455963.2952129,313384305.6106684,737546993.9478407
13.243900618444613,295637911.74293786,593998447.3428805,315364120.4618582,732295429.6553006
13.32334128575785,293532879.70636946,593527854.0660816,317342382.4137728,727081258.510401
13.40323170703585,291442836.40469974,593044346.9828401,319319048.2755238,721904214.4255029
13.483574240599701,289367675.1242857,592548088.3920668,321294075.2892107,716764033.0615191
13.564371255352528,287307289.82672477,592039239.3286586,323267421.1498362,711660451.846479
13.645625131853922,285261575.29072684,591517959.2337743,325239044.1498071,706593210.1576134
13.727338261904166,283230427.04013354,590984406.1208743,327208903.10658157,701562049.2188103
13.809513048588464,281213741.3379554,590438736.5887169,329176957.3572586,696566712.0859388
13.892151906321219,279211415.1804082,589881105.8343543,331143166.7531687,691606943.6321698
13.975257260919228,277223346.3010128,589311667.6428088,333107491.6646612,686682490.5536202
14.058831550451174,275249433.44433314,588730573.7519114,335069893.25912285,681793101.9194597
14.142877223193393,273289575.63456553,588137975.5463922,337030332.7604544,676938527.6923767
14.227396739450741,271343672.7867014,587534022.6407976,338988772.0690097,672118519.9600309
14.312392571096522,269411625.5253736,586918863.2984569,340945173.5786618,667332832.5666227
14.397867201617755,267493335.17925638,586292644.4436382,342899500.1717609,662581221.0989499
14.483823126160475,265588703.77546513,585655511.6737027,344851715.2140924,657863442.8724627
14.570262851575045,263697634.03395545,585007609.2712595,346801782.5498352,653179256.9173182
14.657188897061014,261820029.46882266,584349079.9688177,348749666.6046762,648528424.2519777
14.744603793703186,259955794.2919073,583680065.1711549,350695332.28890735,643910707.6250409
14.83251008338652,258104833.2056679,583000705.434067,352638744.7884847,639325870.9592308
14.920910320466986,256267051.68739226,582311139.8055234,354579869.8532084,634773680.1169909
15.009807071262681,254442355.88479322,581611506.0665814,356518673.6917148,630253902.6207755
15.099202914100882,252630652.6107256,580901940.742808,358455122.9667544,625766307.6399584
15.189100439365134,250831849.33790207,580182579.1157006,360389184.79047126,621310665.9777393
15.279502249542306,249045854.19361007,579453555.2341086,362320826.71968114,616886750.0580529
15.370410957053402,247272576.1399243,578715001.497242,364250016.938009,612494334.4275901
15.461829189251901,245511924.55401435,577967049.6231902,366176723.8337155,608133194.5919117
15.553759585116818,243763809.50358286,577209830.0120033,368100916.2777576,603803107.7819058
15.646204795586993,242028141.71754336,576443471.8126312,370022563.5948538,599503852.8739432
15.73916748388409,240304832.55764115,575668102.9876859,371941635.5354967,595235210.3126488
15.832650325556585,238593794.01342866,574883850.324264,373858102.2714923,590996962.0985283
15.926656008523748,236894938.6972409,574090839.4447705,375771934.39150023,586788891.7755948
16.021187233922316,235208179.88614708,573289194.7095538,377683102.9436584,582610784.5288318
16.11624671705258,233533431.569715,572479039.1061531,379591579.4840366,578462427.2952462
16.211837182025516,231870608.129165,571660494.9874731,381497335.7556133,574343608.0130687
16.307961367226454,230219624.6495062,570833683.3521715,383400344.0017195,570254116.3509388
16.40462202370467,228580396.8176958,569998724.078454,385300576.86453557,566193743.4691641
16.501821915221523,226952840.9178606,569155735.9343309,387198007.38087684,562162282.0079232
16.599563818298662,225336873.8265179,568304836.5878745,389092608.97798,558159526.0754663
16.697850522266176,223732413.0077973,567446142.617476,390984355.46928847,554185271.2363169
16.796684834094233,222139376.64565384,566579769.2071515,392873221.1871298,550239314.804247
16.89606956972665,220557683.38951322,565705830.7305847,394759180.7291101,546321455.2752352
